id,Date,Longitude,Latitude,Route,Operator,Type,Registration,Aboard,Fatalities,weather,terrain,sabotage,unknown,mechanical,human,pilot,flt_src,flt_dest,src_lon,src_lat,dest_lon,dest_lat
1370,03/20/1955,-89.089381,32.709448,Newark - Chicago - St. Louis - Springfield - Tulsa,American Airlines,Convair CV-240-0,N94234,35,13,0,0,0,0,0,0,1,Newark,Tulsa,-74.172367,40.735657,-95.992911,36.155681
1372,03/26/1955,-122.1269,44.5672,Portland - Honolulu,Pan American World Airways,Boeing 377 Stratocruiser 10-26,N1032V,23,4,0,0,0,0,0,0,0,Portland,Honolulu,-122.674195,45.520247,-157.855676,21.304547
1373,4/02/1955,-87.137468,30.333533,"Mobile, AL - Macon, GA",Aaxico Airlines,Curtiss C-46A,N51424,2,2,0,0,0,0,0,0,0,"Mobile, AL","Macon, GA",-88.043054,30.694357,-83.632402,32.840695
1375,4/11/1955,-18,65,Hong Kong - Jakarta,Air India,Lockheed 749A Constellation,VT-DEP,19,19,0,0,0,0,0,0,0,Hong Kong,Jakarta,114.184916,22.350627,106.827183,-6.175394
1376,04/18/1955,9.7080556,4.8013889,Yaounde - Douala,Union des Transportes Aeriens,de Havilland DH-114 Heron 1B,F-BGOI,14,12,0,0,0,0,0,0,0,Yaounde,Douala,11.521334,3.868987,9.664437,4.053739
1377,05/18/1955,39.95,-3.4,Dar-es-Salaam - Nairobi,East African Airways,Douglas DC-3,VP-KKH,20,20,0,0,0,0,0,0,0,Dar-es-Salaam,Nairobi,39.280358,-6.816084,36.817245,-1.283253
1380,6/03/1955,14.53977,10.59214,Douala - Fort Lamy,Union Aéromaritime de Transport,Douglas C-54A,F-BFVT,3,3,0,0,0,0,0,0,0,Douala,Fort Lamy,9.664437,4.053739,15.050276,12.119154
1381,06/16/1955,-57.63591,-25.30066,Sao Paulo - Asuncion,Panair do Brasil,Lockheed 049-46-21 Constellation,PP-PDJ,24,16,0,0,0,0,0,0,1,Sao Paulo,Asuncion,-49.023235,-21.954981,-57.63112,-25.295992
1383,07/14/1955,-96.71914,17.07108,Acapulco - Oaxaca,Lineas Areas Unidas,Douglas DC-2-243,XA-DOB,22,22,0,0,0,0,0,0,0,Acapulco,Oaxaca,-99.876832,16.860291,-96.5,17
1384,07/17/1955,-87.650052,41.850033,"Kansas City, MO - Chicago",Braniff Airlines,Convair CV-340-32,N3422,43,22,0,0,0,0,0,0,1,"Kansas City, MO",Chicago,-94.578142,39.100105,-87.624421,41.875555
1385,07/27/1955,23.21667,41.4,Wien - Tel Aviv,El Al,Lockheed 049 Constellation,4X-AKC,58,58,0,0,1,0,0,0,0,Wien,Tel Aviv,16.372504,48.208354,34.780527,32.080481
1386,8/04/1955,-90.61678,36.66283,"Springfield, IL - St. Louis, MO",American Airlines,Convair CV-240-0,N94221,30,30,0,0,0,0,0,0,0,"Springfield, IL","St. Louis, MO",-89.644369,39.798976,-90.197889,38.627273
1387,8/06/1955,39.1843,51.67204,Starllingrad - Moscow.,Aeroflot,,,25,25,0,0,0,0,0,0,0,Starllingrad,Moscow.,-100.445882,39.78373,37.617661,55.750718
1389,08/26/1955,-55,-10,Rio de Janeiro - Caravelas,Cruzeiro,Douglas DC-3,PP-CBY,13,13,0,0,0,0,0,0,0,Rio de Janeiro,Caravelas,-42.419415,-22.275276,-39.266008,-17.729651
1391,9/02/1955,98,22,Meiktila - Lanywa,Union of Burma Airways,Douglas DC-3,XY-ACQ,9,9,0,0,0,0,0,0,0,Meiktila,Lanywa,95.861946,20.881423,-100.445882,39.78373
1392,9/08/1955,-121.931623,37.323275,Burbank - Oakland,Currey Air Transport,Douglas DC-3,N74663,33,3,0,0,0,0,0,0,1,Burbank,Oakland,-118.325855,34.181648,-122.271356,37.804456
1393,9/10/1955,#N/A,#N/A,LaLérè - Douala,Societe France Hydro,Latecoere 631,F-BDRE,16,16,0,0,0,0,0,0,0,LaLérè,Douala,-100.445882,39.78373,9.664437,4.053739
1394,09/17/1955,-113.11871,54.16686,"Edmonton, AB - Yellowknife, NT",PacifiWestern Airlines,Bristol 170 Freighter 31,CF-GBT,6,2,0,0,0,0,0,0,0,"Edmonton, AB","Yellowknife, NT",-113.507996,53.535411,-114.377385,62.454081
1395,09/21/1955,20.83333,28.83333,Rome - Tripoli,British Overseas Airways,Canadair C-4,G-ALHL,47,15,0,0,0,0,0,0,1,Rome,Tripoli,12.485338,41.894802,13.177792,32.896672
1396,09/24/1955,-124.508523,-8.783195,Wake Island - Honolulu,Flying Tiger Line,Douglas C-54A,N90433,5,3,0,0,0,0,0,0,0,Wake Island,Honolulu,166.649264,19.289825,-157.855676,21.304547
1397,10/02/1955,-75.77861,-12.93111,Lima - Cuzco,Faucett,Douglas C54A,OB-PAZ-228,35,19,0,0,0,0,0,0,0,Lima,Cuzco,-77.036526,-12.062106,-76.476814,-7.255138
1398,10/06/1955,-105.84162,41.195479,Denver - Salt Lake City - San Francisco,United Air Lines,Douglas DC-4,N30062,66,66,0,1,0,0,0,0,1,Denver,San Francisco,-104.984703,39.739154,-122.419236,37.779281
1399,10/10/1955,16.37208,48.20849,Beograd - Wien,JAT Yugoslav Airlines,Convair CV-340-58,YU-ADC,29,7,0,0,0,0,0,0,1,Beograd,Wien,20.456897,44.817813,16.372504,48.208354
1400,11/01/1955,-105.103179,40.164837,Denver - Portland,United Air Lines,Douglas DC-6B,N37559,44,44,0,0,0,0,0,0,0,Denver,Portland,-104.984703,39.739154,-122.674195,45.520247
1401,11/17/1955,-122.33207,47.60621,Seattle - Newark,Peninsular,Douglas C-54,N88852,74,28,0,0,0,0,0,0,0,Seattle,Newark,-122.330062,47.603832,-74.172367,40.735657
1407,12/19/1955,-46.63611,-23.5475,Sao Paulo - Belem,Cruzeiro Do Sud,Douglas DC-3,,26,26,0,0,0,0,0,0,0,Sao Paulo,Belem,-49.023235,-21.954981,-23.655961,14.997689
1408,12/21/1955,-81.65565,30.33218,Miami - Jacksonville,Eastern Air Lines,Lockheed 749C-79-12 Constellation,N112A,17,17,1,0,0,0,0,0,1,Miami,Jacksonville,-80.193659,25.774266,-81.655651,30.332184
1410,01/17/1956,-65.88196,52.56681,Knob Lake - Oreway,Quebecair,Douglas DC-3,CF-GVZ,18,4,0,0,0,0,0,0,0,Knob Lake,Oreway,-86.003265,38.863738,-65.877982,52.568481
1411,01/18/1956,20.8846,49.16078,Bratislava - Kosice,Ceskoslovenske Aerolinie,Douglas DC-3,OK-WDZ,26,22,0,0,0,0,0,0,0,Bratislava,Kosice,17.159744,48.135909,15.534807,50.179742
1415,02/17/1956,-119.908909,37.202627,El Toro MAS - Alameda NAS,Military - U.S. Marine Corps,Douglas R5D2,39116,40,40,0,0,0,1,0,0,0,El Toro MAS,Alameda NAS,-100.445882,39.78373,10.666088,49.971499
1416,02/18/1956,14.43333,35.91667,Malta - London,Scottish Airlines,Avro 685 York C-1,G-ANSY,50,50,0,0,0,0,1,0,0,Malta,London,14.447691,35.888599,-0.127647,51.507322
1417,02/20/1956,31.24967,30.06263,Saigon - Paris,Transport Aerien Intercontinentaux (France),Douglas DC-6B,F-BGOD,64,52,0,0,0,0,0,0,1,Saigon,Paris,109.408192,-0.085896,2.351499,48.85661
1419,02/25/1956,72.86975,35.07269,Gilgit  - Islamabad,Pakistan International Airlines,Douglas C-47B,AP-ACZ,3,3,0,0,0,0,0,0,0,Gilgit,Islamabad,74.314044,35.92081,73.166667,33.666667
1421,03/28/1956,-4.8695014,55.7948829,Liverpool - Glasgow,Starways,Douglas C-47B,G-AMRB,3,1,0,0,0,0,0,0,1,Liverpool,Glasgow,-2.980539,53.405472,-4.243582,55.856656
1422,03/31/1956,73.25,18.3,Asansol - Bagdogra,National Air Operators,Douglas C-47A,VT-DCM,3,3,1,0,0,0,0,0,0,Asansol,Bagdogra,86.974659,23.68713,88.32003,26.698885
1424,4/01/1956,-79.950968,40.47441,Pittsburgh - Newark,Trans World Airlines,Martin 404,N40403,36,22,0,0,0,0,1,0,1,Pittsburgh,Newark,-79.990086,40.441694,-74.172367,40.735657
1425,4/02/1956,-121.803388,47.432251,Seattle - Portland,Northwest Orient Airlines,Boeing 377 Stratocruiser 10-30,N74608,38,5,0,0,0,0,0,0,0,Seattle,Portland,-122.330062,47.603832,-122.674195,45.520247
1426,4/09/1956,-150.35063,60.42333,Anchorage - Seward,Cordova Airlines,Aero Commander  520,B5386N,6,6,1,0,0,0,0,0,0,Anchorage,Seward,-149.894852,61.216313,-149.442611,60.104202
1427,04/18/1956,-56.73583,-2.62833,Belem - Parintins,Panair do Brasil,Consolidated PBY-5A Catalina,PP-PDB,12,3,0,0,0,0,0,0,0,Belem,Parintins,-23.655961,14.997689,-56.731932,-2.634457
1428,04/30/1956,-0.1278328,51.5072648,London - Malta,Scottish Airlines,Avro 685 York C-1,G-AMUL,54,2,0,0,0,0,0,0,0,London,Malta,-0.127647,51.507322,14.447691,35.888599
1431,05/24/1956,-90.51327,14.64072,Kano - Tripoli,Aviateca,Douglas DC-3,TG-AHA,31,30,1,0,0,0,0,0,0,Kano,Tripoli,8.530365,11.991867,13.177792,32.896672
1432,06/20/1956,-75.028089,40.695034,New York City - Caracas,Linea Aeropostal Venezolana,Lockheed 1049E-55 Super Constellation,YV-C-AMS,74,74,0,0,0,0,0,0,0,New York City,Caracas,-73.986614,40.730646,-66.914602,10.506098
1433,06/24/1956,8.51672,12.00012,Kano - Tripoli,British Overseas Airways,Canadair C-4 Argonaut,G-ALHE,45,32,0,0,0,0,0,0,0,Kano,Tripoli,8.530365,11.991867,13.177792,32.896672
1434,06/30/1956,-113.620551,35.676651,Los Angeles - Chicago / Los Angeles - Kansas City,United Air Lines / Trans World Airlines,Douglas DC-7 / Lockheed S Constellation,N6902C/N6324C,128,128,0,0,0,0,0,0,0,Los Angeles,Kansas City,-118.244476,34.054935,-94.578142,39.100105
1435,7/09/1956,-83.814189,41.791518,Chicago - Montreal,Trans Canada Air Lines,Vickers Viscount,CF-TGR,35,1,0,0,0,0,0,0,0,Chicago,Montreal,-87.624421,41.875555,-73.610364,45.497216
1436,07/13/1956,-74.49987,40.16706,McGuire AFB - Harmon AFB,Military - U.S. Air Force,Douglas C-118A,53-3301A,66,46,0,0,0,0,0,0,0,McGuire AFB,Harmon AFB,-100.445882,39.78373,-102.0232,33.595719
1437,07/16/1956,-64.34992,-33.13067,Buenos Aires - Rio Cuarto,Aerolineas Argentinas,Douglas DC-3,LV-ACD,18,18,1,0,0,0,0,0,1,Buenos Aires,Rio Cuarto,-58.437076,-34.607562,-58.365033,-34.647312
1438,8/08/1956,95.9809,20.8342,Rangoon - Mandalay,Union of Burma Airways,Douglas DC-3,XY-ADC,20,12,0,0,0,0,0,0,0,Rangoon,Mandalay,96.160992,16.796713,96.082375,21.981275
1439,08/29/1956,-162.72111,55.18583,Vancouver - Hong Kong,Canadian PacifiAir Lines,Douglas DC-6B,CF-CUP,22,15,0,0,0,0,0,0,0,Vancouver,Hong Kong,-123.113953,49.260872,114.184916,22.350627
1443,10/10/1956,138.1,-35.62083,RAF Lakenheath - McGuire AFB,Military - U.S. Navy,Douglas C188-B,1311588,59,59,0,0,0,1,0,0,0,RAF Lakenheath,McGuire AFB,-100.445882,39.78373,-100.445882,39.78373
1444,10/16/1956,-124.508523,-8.783195,Honolulu - San Francisco,Pan American World Airways,Boeing  377 Stratocruiser,N90943,31,0,0,0,0,0,0,0,0,Honolulu,San Francisco,-157.855676,21.304547,-122.419236,37.779281
1446,10/28/1956,20,35,Cairo - Dismascus,Military - Egyptian Air Force,Curtiss C-46,SU-AAB,23,23,0,0,0,0,0,0,0,Cairo,Dismascus,31.243666,30.048819,-100.445882,39.78373
1447,11/05/1956,-0.83333,51.31667,Tripoli - Blackbushe,Britavia,Handley Page HP-1 Hermes,G-ALDJ,80,5,0,0,0,0,0,0,0,Tripoli,Blackbushe,13.177792,32.896672,0.178045,51.877156
1448,11/07/1956,11.28333,62.45,Trondheim - Oslo,Braathens,de Havilland DH-114 Heron 2B,LN-SUR,12,2,1,0,0,0,0,0,0,Trondheim,Oslo,10.395193,63.430566,10.739111,59.913269
1449,11/15/1956,-86.51416,11.78687,Tocumen - Guatemala City,Aerovias Guest,Douglas C-54A-10-DC,XA-HEG,25,25,0,0,0,0,0,0,0,Tocumen,Guatemala City,-79.383386,9.089483,-90.513224,14.641789
1451,11/17/1956,-81.36667,13.36667,Buenaventura - Cali,Empresa Aviacion del Pacifico,Douglas DC-3,HK-385,36,36,0,0,0,0,0,0,0,Buenaventura,Cali,-107.095574,30.188903,-76.511305,3.431933
1452,11/24/1956,8.52122,47.57738,Eglisau - Prague,Ceskoslovenske Aerolinie,Ilyushin IL-12B,OK-DBP,23,23,0,0,0,0,0,0,0,Eglisau,Prague,8.523983,47.573321,14.421254,50.087465
1453,11/24/1956,2.3488,48.85341,Rome - Paris -  Shannon - New York City,Linee Aeree Italiane,Douglas DC-6B,I-LEAD,35,34,0,0,0,0,0,0,0,Rome,New York City,12.485338,41.894802,-73.986614,40.730646
1454,11/27/1956,-66.87919,10.48801,New York City - Maiquetia,Linea Aeropostal Venezolana,Lockheed 749-79-34 Constellation,YV-C-AMA,25,25,0,0,0,0,0,0,1,New York City,Maiquetia,-73.986614,40.730646,-66.956053,10.594783
1455,12/08/1956,-74,1,Bogota - Medellin - Quibdo,AIDA,Consolidated PBY-5A Catalina,HK-133,16,14,1,0,0,0,0,0,1,Bogota,Quibdo,-74.076103,4.598077,-75.010536,5.985877
1456,12/09/1956,-121.95257,49.16638,Vancouver - Toronto,Trans Canada Air Lines,Canadair DC-4M-2 Northstar,CF-TFD,62,62,0,0,0,0,0,0,1,Vancouver,Toronto,-123.113953,49.260872,-79.387207,43.653963
1458,12/22/1956,11.92904,50.10285,Wien - Munchen,JAT Yugoslav Airlines,Convair CV-340-58,YU-ADA,30,3,0,0,0,0,0,0,1,Wien,Munchen,16.372504,48.208354,11.575382,48.137108
1459,12/22/1956,12.83333,42.83333,Rome - Milan,Linee Aeree Italiane,Douglas DC-3,I-LINC,21,21,0,0,0,0,0,0,0,Rome,Milan,12.485338,41.894802,9.190498,45.466797
1461,1/06/1957,-95.85471,36.26954,Joplin - Owasso,American Airlines,Convair CV-240-0,N94247,10,1,0,0,0,0,0,0,1,Joplin,Owasso,-94.513281,37.084227,-95.854946,36.266154
1462,1/11/1957,-60,-36,Buenos Aires - Mar Del Plata - Mendoza,Fuerza Aérea Argentina,Vickers 615 Viking 1B,T-11,33,17,0,0,0,0,0,0,0,Buenos Aires,Mendoza,-58.437076,-34.607562,-68.547997,-34.870072
1463,01/23/1957,-85,13,San Carlos - Managua,Lanica,Douglas DC-3,AN-AEC,16,16,0,0,0,0,0,0,0,San Carlos,Managua,-99.007728,24.498405,-86.273717,12.146124
1464,01/29/1957,2.3488,48.85341,Tunis - Paris,Air France,SNCASE SE.2010 Armagnac,F-BAVG,70,2,0,0,0,0,0,0,1,Tunis,Paris,9.400138,33.843941,2.351499,48.85661
1466,2/01/1957,-74.005973,40.714269,New York City - Miami,Northeast Airlines,Douglas DC-6A,N34954,101,21,1,0,0,0,0,0,0,New York City,Miami,-73.986614,40.730646,-80.193659,25.774266
1467,02/22/1957,127.5,37,"Kimpo AB - Tokyo, Japan",Military - U.S. Air Force,Douglas C-124C,51-141A,159,22,0,0,0,0,0,0,0,Kimpo AB,"Tokyo, Japan",-100.445882,39.78373,139.404903,34.696864
1468,3/02/1957,-123.006008,48.022313,Fairbanks - Seattle,Alaska Airlines,Douglas C-54B,N90449,5,5,0,0,0,0,0,0,1,Fairbanks,Seattle,-147.716675,64.837845,-122.330062,47.603832
1470,3/09/1957,-72.65,11.2,Condoto - Cali,AVIANCA,Douglas DC-3,HK-155,15,15,0,0,0,0,0,0,0,Condoto,Cali,-76.511484,5.09568,-76.511305,3.431933
1471,03/14/1957,-2.23743,53.48095,Amsterdam - Manchester,British European Airways,Vickers Viscount 701,G-ALWE,20,20,0,0,0,0,0,0,0,Amsterdam,Manchester,4.897976,52.37454,-2.244101,53.47913
1472,03/17/1957,123.66667,9.33333,Cebu - Manila,Military - Philippine Air Force,Douglas C-47 Skytrain,PI-C-,25,24,0,0,0,0,0,0,0,Cebu,Manila,123.84,10.45,120.97997,14.590622
1473,03/18/1957,-66.46667,-17.7,Cochabamba - Oruro,Lloyd Aereo Boliviano,Douglas DC-3,CP-535,19,19,0,0,0,0,0,0,0,Cochabamba,Oruro,-66.156959,-17.393585,-67.114863,-17.969819
1474,03/22/1957,-124.508523,-8.783195,Travis AFB - Tokyo,Military - U.S. Air Force,Boeing C-97C,50-702A,67,67,0,0,0,1,0,0,0,Travis AFB,Tokyo,-121.945502,38.261854,139.404903,34.696864
1477,4/10/1957,-55,-10,Rio de Janerio - Sao Paulo,REAL,Douglas DC-3,PP-ANX,30,26,0,0,0,0,0,0,0,Rio de Janerio,Sao Paulo,-75.978176,36.790283,-49.023235,-21.954981
1480,04/20/1957,44,33,"Tehran, Iran - Istanbul, Turkey",Air France,Lockheed Super Constellation,F-BGNE,NA,1,0,0,0,0,0,0,0,"Tehran, Iran","Istanbul, Turkey",51.401379,35.700618,28.965165,41.009633
1481,5/01/1957,-0.83333,51.31667,Blackbushe - Tripoli,Eagle Aviation,Vickers Viking 1B,G-AJBO,35,34,0,0,0,0,1,0,0,Blackbushe,Tripoli,0.178045,51.877156,13.177792,32.896672
1483,5/09/1957,-3.57777,40.47366,Santiago de Compostella - Madrid,Aviaco,Bristol 170 Freighter,EC-ADI,37,37,0,0,0,0,0,0,0,Santiago de Compostella,Madrid,-8.545861,42.880422,-3.703582,40.416705
1487,06/14/1957,37.5,55.75,Warsaw - Moscow,LOT Polish Airlines,Ilyushin P-14,SP-LNF,13,9,1,0,0,0,0,0,0,Warsaw,Moscow,21.006727,52.231924,37.617661,55.750718
1490,06/23/1957,-127.41985,50.69962,Port Hardy - Vancouver,Queen Charlotte Airlines,Douglas DC-3,CF-EPI,18,14,0,0,0,0,0,0,0,Port Hardy,Vancouver,-127.492034,50.721577,-123.113953,49.260872
1492,07/16/1957,136.082,-1.1767,Mokmer - Manila,KLM Royal Dutch Airlines,Lockheed 1049C Super Constellation,PH-LKT,68,58,0,0,0,0,0,0,0,Mokmer,Manila,136.133669,-1.161809,120.97997,14.590622
1493,07/25/1957,-116.88809,34.86332,Minneapolis -- Salt Lake - Cedar City - Las Vegas- LA,Western Airlines,Convair CV-240,N8405H,16,1,1,0,0,0,0,0,1,Minneapolis -- Salt Lake,Las Vegas- LA,-100.445882,39.78373,-115.149225,36.166286
1494,8/11/1957,-71.21454,46.81228,Reykjavík - Montreal,Maritime Central Airways,Douglas DC-4,CF-MCF,79,79,0,0,0,0,0,0,0,Reykjavík,Montreal,-100.445882,39.78373,-73.610364,45.497216
1495,08/15/1957,12.56553,55.67594,Riga - Copenhagen,Aeroflot,Ilyushin IL-14P,CCCP-L1874,23,23,0,0,0,0,0,0,0,Riga,Copenhagen,24.105185,56.949398,12.570072,55.686724
1498,9/03/1957,-70.40222,9.11209,Maiquetia - Barinas,Avensa,Douglas DC-3,YV-C-AVG,8,8,0,0,0,0,0,0,1,Maiquetia,Barinas,-66.956053,10.594783,-70.230498,8.637516
1499,09/15/1957,-70.9342,41.63622,Martha's Vineyard - New Bedford,Northeast Airlines,Douglas DC-3,N33417,24,12,1,0,0,0,0,0,1,Martha's Vineyard,New Bedford,-70.620854,41.391883,-70.934205,41.636215
1500,09/18/1957,-56.16735,-34.83346,San Pablo - Porto Alegre - Montevideo,REAL,Convair CV-440-62,PP-AQE,35,1,1,0,0,0,0,0,1,San Pablo,Montevideo,121.357897,14.05569,-56.191357,-34.905904
1502,10/03/1957,35.49442,33.88894,Beirut - Kuwait City,Lebanese International Airways,Curtiss C-46A-45-CU,OD-ACK,27,27,0,0,0,0,0,0,0,Beirut,Kuwait City,35.47843,33.89592,47.973563,29.379709
1503,10/23/1957,-8,53,London - Belfast,British European Airways,Vickers 802 Viscount,G-AOJA,7,7,1,0,0,0,0,0,0,London,Belfast,-0.127647,51.507322,-5.930099,54.596987
1504,10/28/1957,-3.70256,40.4165,Tanger - Madrid,Iberia Airlines,Douglas DC-3,EC-ACH,21,21,0,0,0,0,0,0,0,Tanger,Madrid,-5.803792,35.777103,-3.703582,40.416705
1507,11/09/1957,-157.8583333,21.3069444,San Fransisco - Honolulu,Pan American World Airways,Boeing - 377-10-29 Stratocruiser,N90944,44,44,0,0,0,0,0,0,0,San Fransisco,Honolulu,-63.934044,-27.413236,-157.855676,21.304547
1508,11/15/1957,2.65024,39.56939,Barcelona - Palma de Mallorca,Aviaco,de Havilland DH-114 Heron 2D,EC-ANZ,4,4,1,0,0,0,0,0,1,Barcelona,Palma de Mallorca,2.177432,41.382894,-75.255092,2.932247
1509,11/15/1957,-1.25,51,Southhampton - Lisbona,Aquilla Airways,Short Solent 3 (flying boat),G-AKNU,58,43,0,0,0,0,0,0,0,Southhampton,Lisbona,-64.822548,32.258351,-9.136592,38.707751
1510,11/21/1957,172.63333,-43.53333,Paraparaumu - Timaru,Straits Air Freight Express,Bristol 170 Freighter 31,ZK-AYH,4,4,0,0,0,0,0,0,0,Paraparaumu,Timaru,175.006196,-40.914464,171.250979,-44.393025
1511,12/08/1957,-61.1,-36.25,Buenos Aires - San Carlos,Aerolineas Argentinas,Douglas DC-4,LV-AHZ,61,61,1,0,0,0,0,0,0,Buenos Aires,San Carlos,-58.437076,-34.607562,-99.007728,24.498405
1513,12/11/1957,123.83333,8.15,Ozamis City - Pagadian,Philippine Air Lines,de Havilland Canada DHC-3 Otter,,12,2,0,0,0,0,0,0,0,Ozamis City,Pagadian,121.032984,14.433396,123.436582,7.824972
1514,12/23/1957,0.2,51.9,Malta - London,Scottish Airlines,Avro 685 York C-1,G-AMUN,4,4,0,0,0,0,0,0,1,Malta,London,14.447691,35.888599,-0.127647,51.507322
1516,12/31/1957,-60,-36,Buenos Aires - Rosario - Corrientes,Aerolineas Argentinas,Short Sunderland,LV-AAR,51,9,0,0,0,0,0,0,0,Buenos Aires,Corrientes,-58.437076,-34.607562,-58.83123,-27.4687
1518,01/20/1958,-68.15,-16.5,Tipuani - La Paz,TAM (Bolivia),Douglas DC-3,TAM-04,11,11,0,0,0,0,0,0,0,Tipuani,La Paz,-68.018799,-15.564895,-68.133635,-16.495637
1519,2/01/1958,-43.2075,-22.90278,Rio de Janerio - Fortaleza,Loide Aéreo Nacional,Douglas DC-4,PP-LEM,67,5,0,0,0,0,0,0,0,Rio de Janerio,Fortaleza,-75.978176,36.790283,-38.521799,-3.730451
1520,05/15/1958,77.22445,28.63576,Dehli - Karachi,Pakistan International Airlines,Convair CV-240-7,AP-AEH,38,21,0,0,0,0,0,0,0,Dehli,Karachi,77.221939,28.651718,67.031129,24.86678
1521,2/01/1958,-118.076549,33.906763,Long Beach - McGuire AFB,Military - U.S.  Air Force / Military - U.S. Navy,Douglas C-118A / Lockheed P2V-5F,53-3277A/127723,49,47,0,0,0,0,0,0,1,Long Beach,McGuire AFB,-118.158049,33.785389,-100.445882,39.78373
1522,2/06/1958,11.57549,48.13743,Munich - Manchester,British European Airways,Airspeed Ambassador A5-57,G-ALZU,44,23,0,0,0,0,0,0,0,Munich,Manchester,11.575382,48.137108,-2.244101,53.47913
1525,02/27/1958,-0.70312,52.16045,Isle of Man - Manchester,Silver City Airways,Bristol 170 Freighter 21,G-AICS,42,35,0,0,0,0,0,0,0,Isle of Man,Manchester,-4.514599,54.235817,-2.244101,53.47913
1527,3/07/1958,-95.56555,30.21622,Athens - Cairo,Misrair,Vickers 628 Viking 1B,SU-AGN,26,8,0,0,0,0,0,0,0,Athens,Cairo,-83.388187,33.955091,31.243666,30.048819
1529,03/24/1958,85.3206,27.70169,Simra - Kathmandu,Indian Airlines,Douglas DC-3,VT-CYN,20,20,0,0,0,0,0,0,0,Simra,Kathmandu,84.978715,27.164977,85.320244,27.708796
1532,4/02/1958,-78.52495,-0.22985,Quito - Esmeraldas,Transportes Aereos Orientales,Junkers JU-52/3m,HC-SND,14,3,0,0,0,1,0,0,0,Quito,Esmeraldas,-78.512327,-0.220164,-79.635971,0.806639
1533,4/06/1958,-84.102426,43.496884,New York - Detroit - Saginaw - Chicago,Capital Airlines,Vickers Viscount 745D,N7437,47,47,0,0,0,0,0,0,0,New York,Chicago,-73.986614,40.730646,-87.624421,41.875555
1534,4/07/1958,-78.71532,-0.66148,Guayaquil - Quito,AREA,Douglas DC-3,HC-ACL,32,32,0,0,0,0,0,0,1,Guayaquil,Quito,-79.905024,-2.170414,-78.512327,-0.220164
1535,04/14/1958,-4,40,Zaragoza - Barcelona,Aviaco,de Havilland DH-114 Heron 2D,EC-ANJ,16,16,0,0,0,0,0,0,0,Zaragoza,Barcelona,-0.880943,41.652134,2.177432,41.382894
1536,04/21/1958,-115.203265,35.934458,Los Angeles - New York City,United Air Lines / Military - U.S. Air Force,Douglas DC-7 / F-100F,N6328C/56-3755,49,49,0,0,0,0,0,0,0,Los Angeles,New York City,-118.244476,34.054935,-73.986614,40.730646
1537,05/18/1958,-7.61138,33.58831,Lisbon - Leopoldville,Sabena,Douglas DC-7C,OO-SFA,65,61,0,0,0,0,0,0,1,Lisbon,Leopoldville,-9.136592,38.707751,15.312597,-4.321705
1538,05/20/1958,-76.906918,38.888446,Pittsburgh - Baltimore,Capital Airlines / Military - Air National Guard,Vickers Viscount 745D / T-33A,N7410/53-5966,11,11,0,0,0,0,0,0,0,Pittsburgh,Baltimore,-79.990086,40.441694,-76.610759,39.290882
1540,05/31/1958,3.04197,36.7525,Algier - Colomb-Bechar - Tindouf,Air France,Douglas DC-3,F-BHKV,15,15,0,0,0,0,0,0,0,Algier,Tindouf,3.060065,36.775348,-8.13973,27.67184
1542,6/02/1958,120.9822,14.6042,San Francisco - Singapore,Pan American World Airways,Boeing 377 Stratocruiser 10-26,N1023V,57,1,0,0,0,0,0,0,0,San Francisco,Singapore,-122.419236,37.779281,103.852036,1.290475
1543,6/02/1958,-103.39182,20.66682,Guadalajara - Mexico City,Aeronaves de Mexico,Lockheed 749A Constellation,XA-MEV,45,45,0,0,0,0,0,0,0,Guadalajara,Mexico City,-2.50593,40.739996,-99.133342,19.432601
1545,06/16/1958,-49.27306,-25.42778,Florianopolis - Curitiba,Cruzeiro,Convair CV-440-59,PP-CEP,27,19,0,0,0,0,0,0,0,Florianopolis,Curitiba,-48.54961,-27.5973,-49.271272,-25.429596
1547,06/27/1958,-72.575341,42.200379,Westover AFB - London,Military - U.S. Air Force,Boeing KC-135A,56-3599A,15,15,0,0,0,0,0,0,0,Westover AFB,London,-93.573495,38.742578,-0.127647,51.507322
1549,8/09/1958,20.06667,32.11667,Wadi Halfa - Benina,Central African Airways,Vickers Viscount 748D,VP-YNE,54,36,0,0,0,0,0,0,0,Wadi Halfa,Benina,31.350737,21.8005,39.31666,11.45
1550,8/12/1958,139.75309,35.68536,Tokyo - Nagoya,All Nippon Airways,Douglas DC-3,JA5045,33,33,0,0,0,0,0,0,0,Tokyo,Nagoya,139.404903,34.696864,136.90448,35.15792
1552,08/14/1958,-9.23028,53.19972,Amsterdam - Shannon - Gander - New York,KLM Royal Dutch Airlines,Lockheed 1049H Super Constellation,PH-LKM,99,99,0,0,0,0,0,0,0,Amsterdam,New York,4.897976,52.37454,-73.986614,40.730646
1553,08/15/1958,-70.09946,41.28346,New York City - Nantucket,Northeast Airlines,Convair CV-240-2,N90670,34,24,1,0,0,0,0,0,1,New York City,Nantucket,-73.986614,40.730646,-70.068314,41.265718
1557,9/02/1958,144.732,13.481,Guam - Clark AB,Military - U.S. Air Force,Douglas C-124C Globemaster,52-1081A,19,19,0,0,0,1,0,0,0,Guam,Clark AB,144.733626,13.444138,-111.369865,56.718182
